time_s,x_base_m,dx_base_mps,ax_base_mps2,fx_desired_N,fx_qp_feasible_N,fx_qp_slack_N,fx_qp_contact_N,fx_actual_from_base_N
0.995,-0.201675573125307,-0.0829404068803801,0.567807370190761,82.5142030945305,82.4794515666765,-0.0347515278540004,-18.797399533339,1.69685875147889
1,-0.202080838940392,-0.0801077046874842,0.565214550295675,82.1041133105354,82.0695246993845,-0.0345886111509315,-18.6996598797992,1.68919902454363
1.005,-0.202471985196477,-0.0772882613774233,0.562504525582223,81.6919073504066,81.6574809242772,-0.0344264261294471,-18.6020844362908,1.68118812426544
1.01,-0.202849080131758,-0.0744826594316619,0.559679325926559,81.2777195857588,81.2434545858319,-0.034264999926897,-18.5046996499232,1.6728325155805
1.015,-0.203212194851934,-0.0716914681181577,0.556741288556439,80.8616827979021,80.8275784401305,-0.0341043577716388,-18.4075298568992,1.6641386896172
1.02,-0.203561403276075,-0.0689152465460977,0.553692601149775,80.4439287465029,80.4099842214822,-0.0339445250206852,-18.3105992690716,1.65511315685777
1.025,-0.203896782078865,-0.0661545421066599,0.550535456012438,80.0245878511287,79.9908023235129,-0.0337855276158094,-18.2139315164256,1.64576244367084
1.03,-0.204218410638929,-0.0634098919859733,0.547272050644587,79.6037894646845,79.5701620746557,-0.0336273900287515,-18.1175499990934,1.63609310324672
1.035,-0.20452637098062,-0.0606818216002141,0.543904571221155,79.1816615537201,79.1481914176758,-0.0334701360442689,-18.0214775404942,1.62611168141657
1.04,-0.204820747722848,-0.0579708462737617,0.54043523128684,78.7583310037536,78.7250172130879,-0.0333137906656301,-17.9257368995473,1.61582472371178
1.045,-0.205101628019907,-0.0552774692873457,0.536866234048231,78.3339232249615,78.3007648475592,-0.0331583774023376,-17.8303500781486,1.60523879896045
1.05,-0.205369101510421,-0.0526021839332794,0.53319979024721,77.908562529944,77.8755586097832,-0.0330039201608494,-17.7353390561603,1.59436049210165
1.055,-0.205623260257875,-0.0499454713848736,0.529438099559487,77.4823717049996,77.449521263194,-0.032850441805541,-17.6407250409695,1.58319634633254
1.06,-0.20586419870002,-0.0473078029376845,0.525583371019165,77.0554724237571,77.0227744580964,-0.0326979656606511,-17.5465292712732,1.57175290931924
1.065,-0.206092013589062,-0.0446896376746819,0.521637802061791,76.6279847791206,76.595438265207,-0.0325465139135681,-17.4527721730949,1.56003675568828
1.07,-0.206306803941508,-0.0420914249170666,0.517603596409924,76.200027737287,76.1676316280363,-0.0323961092507614,-17.3594742390165,1.54805442665214
1.075,-0.206508670978124,-0.0395136017105827,0.513482942584365,75.7717186352736,75.7394718621253,-0.0322467731483492,-17.2666551045415,1.53581244889284
1.08,-0.206697718074404,-0.036956595491223,0.509278099910001,75.3431736763983,75.3110751503997,-0.0320985259985661,-17.1743349426916,1.5233173338302
1.085,-0.206874050698119,-0.0344208207114827,0.504991118105042,74.9145072618773,74.8825558714253,-0.0319513904519419,-17.0825312199297,1.51057557463379
1.09,-0.207037776366096,-0.0319066843101725,0.500624131063559,74.4858330267972,74.4540276385085,-0.0318053882886922,-16.9912641846897,1.49759364736943
1.095,-0.207189004582023,-0.0294145794008471,0.496179436847929,74.057262607712,74.0256020681436,-0.0316605395684404,-16.9005517631866,1.48437800437027
1.1,-0.20732784678635,-0.0269448899416932,0.49165922217917,73.6289065227554,73.5973896587159,-0.0315168640395565,-16.8104124405906,1.47093507464168
1.105,-0.207454416295155,-0.0244979871790554,0.487065529911878,73.2008734685837,73.1694990859498,-0.0313743826338565,-16.7208625600797,1.4572712597365
1.11,-0.207568828256982,-0.0220742346425745,0.482400466489131,72.773271265231,72.7420381492481,-0.0312331159828718,-16.6319205394766,1.44339293393137
1.115,-0.207671199591625,-0.019673982514164,0.47766625050984,72.3462057546969,72.3151126717395,-0.0310930829574275,-16.5436028557018,1.42930643977701
1.12,-0.20776164894222,-0.017297572137476,0.472864985303472,71.91978165098,71.8888273476074,-0.0309543033725338,-16.4559262724861,1.41501808820136
1.125,-0.207840296616054,-0.0149453326611293,0.467998756834646,71.494101876009,71.4632850803795,-0.0308167956295121,-16.3689065852317,1.40053415453012
1.13,-0.207907264539264,-0.0126175845691296,0.463069650574004,71.069268222552,71.0385876434295,-0.0306805791225468,-16.2825599034862,1.38586087897812
1.135,-0.207962676197776,-0.0103146361553893,0.458079736269659,70.6453806577976,70.6148349860595,-0.0305456717380698,-16.196901322195,1.37100445347229
1.14,-0.208006656592692,-0.00803678720643299,0.453031080370633,70.2225380157311,70.1921259233572,-0.0304120923739379,-16.1119462621824,1.35597104976187
1.145,-0.208039332181445,-0.00578432535168294,0.447925730292767,69.8008372769334,69.7705574185975,-0.0302798583358013,-16.0277090895734,1.34076680432925
1.15,-0.208060830834024,-0.00355752990350531,0.442765725948106,69.3803742914444,69.3502253034662,-0.0301489879781417,-15.9442045189716,1.3253977929412
1.155,-0.208071281774554,-0.00135666809220197,0.437553085910917,68.9612430365647,68.9312235385606,-0.0300194980040888,-15.8614461844623,1.30987004349144
1.16,-0.208070815538497,0.000818000955603859,0.43228981892356,68.5435363666035,68.5136449603878,-0.0298914062157637,-15.7794480985569,1.29418954245024
1.165,-0.208059563914784,0.00296623009703363,0.426977911938691,68.1273452487705,68.0975805200553,-0.0297647287151797,-15.698223173684,1.27836227736663
1.17,-0.20803765990403,0.00508778007499077,0.421619341032228,67.7127595362191,67.683120053468,-0.0296394827510787,-15.6177847298339,1.26239414374255
1.175,-0.208005237661276,0.00718242350735591,0.41621606071127,67.2998671831847,67.2703514993613,-0.0295156838234542,-15.5381449680674,1.24629095386998
1.18,-0.207962432455216,0.00924994068210348,0.410770013720365,66.8887550388929,66.8593616902737,-0.0293933486191101,-15.4593165225094,1.23005852250733
1.185,-0.207909380611583,0.0112901236445596,0.405283121369137,66.4795080440808,66.4502355520537,-0.0292724920270746,-15.3813108899018,1.21370261212124
1.19,-0.207846219473389,0.0133027718957949,0.39975729213213,66.0722100438117,66.0430569136544,-0.0291531301572453,-15.3041400227466,1.19722893206104
1.195,-0.207773087344998,0.0152876965658809,0.394194413035239,65.6669429677115,65.6379076904366,-0.0290352772748317,-15.2278147193644,1.18064313673635
1.2,-0.207690123453387,0.0172447160261473,0.388596357131568,65.263787659658,65.2348687107619,-0.0289189488960523,-15.1523462547945,1.16395082685456
1.205,-0.207597467892959,0.0191736601371966,0.38296497603087,64.862823043908,64.834018885259,-0.0288041586490421,-15.0777447354271,1.1471575486409
1.21,-0.207495261587828,0.021074365786456,0.377302022623446,64.4641269694687,64.4354360458428,-0.0286909236258948,-15.0040202900582,1.13026879484984
1.215,-0.20738364624031,0.022946680363431,0.371609610903872,64.0677755258159,64.0391962753726,-0.0285792504432919,-14.9311847503902,1.11329000363142
1.22,-0.207262764282355,0.0247904618954947,0.365889315141267,63.6738430007843,63.6453738430215,-0.0284691577628295,-14.8592437599334,1.09622655884682
1.225,-0.207132758836854,0.0266055735148437,0.36014265619547,63.2824029301789,63.2540422715314,-0.0283606586474638,-14.7882089245517,1.07908378870768
1.23,-0.206993773679611,0.0283918884574494,0.354371737296083,62.8935271253828,62.8652733590216,-0.0282537663611321,-14.7180893205077,1.06186696580803
1.235,-0.206845953181283,0.0301492908878045,0.348578277871432,62.5072854958286,62.4791370036078,-0.028148492220833,-14.6488928562225,1.04458130593413
1.24,-0.206689442273321,0.0318776712361637,0.342763975848201,62.123746933038,62.0957020840489,-0.028044848989105,-14.5806280419818,1.02723196807147
1.245,-0.206524386396789,0.0335769306462865,0.336930513097849,61.7429784397238,61.7150355922122,-0.0279428475115533,-14.5133022414211,1.00982405351919
1.25,-0.206350931469211,0.0352469763671422,0.331079561120221,61.3650460036691,61.3372035036122,-0.0278425000568214,-14.446923413987,0.992362605904935
1.255,-0.206169223833972,0.0368877262574888,0.325212778452497,60.9900137161087,60.9622698992277,-0.0277438168810182,-14.3814983315034,0.974852610558762
1.26,-0.205979410227775,0.0384991041516672,0.319331809373464,60.6179446507863,60.5902978411831,-0.0276468096032102,-14.3170343370426,0.957298994476421
1.265,-0.205781637730723,0.0400810443512234,0.313438280394654,60.2488999850477,60.2213484972859,-0.0275514877617134,-14.2535375607426,0.939706637850073
1.27,-0.205576053734613,0.0416334869556137,0.307533798446499,59.8829398859106,59.8554820236693,-0.0274578622413072,-14.1910147010255,0.922080319313278
1.275,-0.205362805893969,0.0431563823356884,0.301619950058235,59.5201226349552,59.4927566931305,-0.0273659418246986,-14.1294712426294,0.904424790516109
1.28,-0.205142042095333,0.044649686456196,0.295698300413689,59.1605055162993,59.133229779652,-0.0272757366472458,-14.0689132489163,0.886744780528371
1.285,-0.204913910409365,0.0461133653398253,0.289770394603106,58.8041439436525,58.7769566889161,-0.0271872547363788,-14.0093455762638,0.869044910169373
1.29,-0.204678559061145,0.0475473904022271,0.283837756330531,58.4510923462219,58.4239918407451,-0.0271005054768085,-13.9507736685695,0.851329743566568
1.295,-0.204436136383343,0.0489517429031306,0.277901890266102,58.1014032986012,58.0743878024628,-0.0270154961384663,-13.8932017693156,0.833603788811124
1.3,-0.204186790787483,0.0503264093048881,0.271964279735487,57.755128402478,57.7281961671342,-0.0269322353438225,-13.8366347135986,0.815871496947234
1.305,-0.203930670718172,0.0516713857004855,0.266026389708356,57.4123174213091,57.3854666917163,-0.0268507295928207,-13.7810761420829,0.798137261096093
1.31,-0.203667924625298,0.0529866732019716,0.260089663454484,57.0730191565979,57.0462481698701,-0.0267709867278206,-13.7265302883415,0.780405414977681
1.315,-0.203398700919328,0.0542722823350303,0.254155526239011,56.7372805893432,56.7105875768792,-0.0266930124640267,-13.673000199118,0.762680232644832
1.32,-0.203123147944424,0.0555282284643618,0.248225381146305,56.4051477495237,56.3785309356769,-0.0266168138468358,-13.6204895142245,0.744965927660422
1.325,-0.202841413934827,0.0567545361464934,0.242300613561085,56.0766648659251,56.0501224701304,-0.0265423957946609,-13.5690006966229,0.727266653647735
1.33,-0.202553646988881,0.0579512345999726,0.236382586281304,55.7518752273198,55.7254054627774,-0.0264697645423744,-13.5185368016608,0.709586503828926
1.335,-0.202259995026521,0.0591183620093064,0.2304726447831,55.4308203420425,55.40442141784,-0.0263989242024217,-13.4690997199349,0.691929511882766
1.34,-0.20196060576419,0.0602559610478036,0.224572111651795,55.1135407893554,55.0872109091676,-0.0263298801878843,-13.4206919325816,0.674299651420861
1.345,-0.201655626673448,0.0613640831258244,0.218682292560095,54.8000753900858,54.7738127542882,-0.0262626357976732,-13.3733147698137,0.656700836897827
1.35,-0.201345204956759,0.0624427839734046,0.21280447005062,54.4904620468018,54.4642648511885,-0.0261971956132999,-13.3269701492006,0.639136922929908
1.355,-0.201029487507227,0.0634921278263306,0.206939910162233,54.1847369267591,54.1586033646454,-0.0261335621137134,-13.2816588527712,0.621611705251653
1.36,-0.200708620885247,0.0645121830750269,0.201089855623614,53.8829352896385,53.8568635505989,-0.0260717390396152,-13.2373822455836,0.604128919931207
1.365,-0.200382751279367,0.0655030263825667,0.195255533043521,53.5850906839344,53.5590789558903,-0.0260117280440251,-13.1941405737291,0.58669224442568
1.37,-0.200052024483785,0.0664647384054621,0.18943814550378,53.2912357611648,53.265282229145,-0.0259535320197217,-13.1519346607239,0.569305296745131
1.375,-0.199716585860349,0.0673974078376045,0.183638880357691,53.0014014868582,52.975504335068,-0.0258971517901882,-13.1107642294985,0.551971636621264
1.38,-0.199376580316884,0.068301127209039,0.177858901326572,52.7156179400633,52.6897753506689,-0.0258425893943466,-13.070629573823,0.534694764631048
1.385,-0.199032152270329,0.0691759968508702,0.172099356790571,52.4339135398875,52.4081236950648,-0.0257898448227328,-13.0315299064148,0.51747812347502
1.39,-0.198683445625876,0.0700221207769447,0.166361371369773,52.1563158293562,52.1305769101005,-0.0257389192556385,-12.9934650029781,0.500325097053165
1.395,-0.198330603741255,0.0708396105645679,0.16064605466929,51.8828507184932,51.8571609066435,-0.025689811849655,-12.9564335790062,0.483239011817429
1.4,-0.197973769406668,0.0716285813236376,0.15495449249067,51.6135432516527,51.5879007287288,-0.0256425229238974,-12.9204349045825,0.466223135801375
1.405,-0.197613084810219,0.0723891554894746,0.149287755987701,51.3484168678525,51.3228198170515,-0.0255970508009733,-12.8854672114544,0.449280680056595
1.41,-0.197248691518629,0.0731214588835147,0.143646892465236,51.0874941507837,51.0619407558463,-0.0255533949374295,-12.8515292765352,0.432414797638426
1.415,-0.196880730443812,0.073825624414127,0.138032934915791,50.8307961071894,50.8052845543661,-0.0255115528233378,-12.8186188613788,0.415628585100624
1.42,-0.196509341824356,0.0745017882326726,0.132446892475169,50.5783428988163,50.5528713757633,-0.025471523052977,-12.7867342625014,0.398925081442787
1.425,-0.196134665193242,0.0751500933388787,0.12688976027924,50.3301531394965,50.3047198379957,-0.0254333015008617,-12.7558727866281,0.382307269222385
1.43,-0.19575683936008,0.075770685835465,0.121362509629574,50.086244608423,50.0608477210077,-0.0253968874152259,-12.7260322592707,0.365778074288838
1.435,-0.195376002379965,0.0763637184351744,0.115866098189106,49.8466335664898,49.8212712905738,-0.0253622759160172,-12.6972095452388,0.34934036780267
1.44,-0.194992291536455,0.076929346817356,0.110401459830112,49.6113354502348,49.5860059863488,-0.0253294638859913,-12.6694020194395,0.332996964135101
1.445,-0.194605843311561,0.0774677330334755,0.104969515001642,49.3803642080481,49.3550657616998,-0.0252984463482115,-12.6426061158351,0.316750622445665
1.45,-0.19421679336945,0.0779790419673724,0.0995711604477172,49.1537329744478,49.1284637551107,-0.0252692193370434,-12.6168187687288,0.300604045645913
1.455,-0.193825276527569,0.0784634446379527,0.0942072798371648,48.9314534264046,48.9062116493367,-0.0252417770678918,-12.592035997854,0.284559883384661
1.46,-0.193431426741061,0.0789211147657441,0.0888787332350454,48.7135364374427,48.6883203227076,-0.0252161147351456,-12.5682543104193,0.268620726210908
1.465,-0.193035377075012,0.0793522319703032,0.0835863678590037,48.4999914545505,48.4747992287943,-0.0251922257562347,-12.5454693258246,0.252789111224005
1.47,-0.192637259689568,0.0797569784443341,0.0783310074386603,48.2908271318607,48.2656570273657,-0.0251701044950646,-12.5236771379212,0.23706752486166
1.475,-0.192237205813299,0.0801355420446898,0.0731134599609633,48.0860507283609,48.0609009850409,-0.0251497433199903,-12.5028729672842,0.221458399255625
1.48,-0.191835345729117,0.0804881130439438,0.0679345158228636,47.8856687269652,47.8605375910736,-0.0251311358915073,-12.4830525453593,0.205964111556782
1.485,-0.191431808748603,0.0808148872029184,0.0627949559233953,47.6896862360897,47.6645719620659,-0.0251142740238305,-12.4642107236773,0.190586986033739
1.49,-0.191026723198407,0.0811160626031777,0.0576955311175894,47.4981075933482,47.4730084429538,-0.0250991503944442,-12.4463427984173,0.175329292881143
1.495,-0.190620216395872,0.0813918425140943,0.0526369795437242,47.3109358070037,47.285850050982,-0.0250857560216849,-12.4294432654299,0.160193250247139
1.5,-0.190212414636233,0.081642432398615,0.0476200170710233,47.1281731266583,47.1030990439336,-0.0250740827247569,-12.4135070582327,0.145181023389021
1.505,-0.189803443169314,0.0818680426848045,0.0426453566619022,47.1281731266583,47.1030990439336,-0.0250740827247569,-12.4135070582327,0.130294726093411
1.51,-0.189393426187064,0.082068885965234,0.0377136557714347,46.7758781234338,46.7508222624612,-0.025055860972566,-12.3845016078516,0.115536419546569
1.515,-0.188982486802315,0.0822451792425189,0.0328255875569116,46.7758781234338,46.7508222624612,-0.025055860972566,-12.3845016078516,0.100908114376245
1.52,-0.18857074703655,0.0823971418408031,0.0279818303793797,46.441219219822,46.4161748101907,-0.0250444096312951,-12.3592802656178,0.0864117693401516
1.525,-0.18815832779833,0.0825249975463127,0.0231830132329233,46.441219219822,46.4161748101907,-0.0250444096312951,-12.3592802656178,0.0720492928538856
1.53,-0.187745348872558,0.0826289719731323,0.0184297463873412,46.1241770194418,46.0991373748736,-0.0250396445682305,-12.3377940102902,0.0578225423769164
1.535,-0.187331928900453,0.0827092950101861,0.0137226309682703,46.1241770194418,46.0991373748736,-0.0250396445682305,-12.3377940102902,0.043733325711224
1.54,-0.18691818536931,0.082766198282815,0.00906224612093331,45.8247165830398,45.7996751065686,-0.0250414764711923,-12.3199912451646,0.0297833991702236
1.545,-0.186504234593477,0.0827999174713954,0.00444916139208106,45.6815644234291,45.6565195867422,-0.0250448366868933,-12.312454348261,0.0159744703821665
1.55,-0.186090191704674,0.0828106898967358,-0.000116073005179684,45.5427878002933,45.5177379898928,-0.0250498104004413,-12.3058180468818,0.00230819721356544
1.555,-0.185676170633904,0.0827987567413436,-0.00463292062155701,45.4083780224018,45.3833216381041,-0.0250563842977193,-12.3000749876997,-0.011213810495316
1.56,-0.185262284102431,0.0827643606905203,-0.0091008659907285,45.2783257105473,45.2532611647025,-0.0250645458448377,-12.2952181800596,-0.0245899933732111
1.565,-0.184848643604734,0.0827077480814363,-0.0135194029572225,45.1526203792774,45.1275460981143,-0.0250742811630095,-12.2912400183396,-0.0378188347485244
1.57,-0.184435359400032,0.0826291666609481,-0.0178880473936479,45.0312508646127,45.0061652876032,-0.025085577009533,-12.2881332298649,-0.0508988694144507
1.575,-0.184022540496244,0.0825288676074998,-0.0222063279652018,44.9142049305302,44.8891065117136,-0.0250984188165729,-12.2858899528939,-0.0638286841235118
1.58,-0.183610294642193,0.082407103381296,-0.0264737933778208,44.8014696791724,44.7763568864678,-0.0251127927045753,-12.2845026640039,-0.0766069097782374
1.585,-0.18319872831256,0.0822641296737216,-0.0306900008369831,44.6930311715759,44.6679024880103,-0.0251286835655656,-12.2839632793805,-0.0892322233881836
1.59,-0.182787946700587,0.0821002033729262,-0.034854529863608,44.5888748158864,44.5637287390464,-0.0251460768400234,-12.2842640163356,-0.101703349426556
1.595,-0.182378053704038,0.0819155843750856,-0.0389669703988099,44.4889850149452,44.4638200581042,-0.0251649568409815,-12.285396572501,-0.114019057979256
1.6,-0.181969151918508,0.0817105336689381,-0.0430269326364835,44.4889850149452,44.4638200581042,-0.0251649568409815,-12.285396572501,-0.126178165910223
1.605,-0.181561342624335,0.0814853150487207,-0.047034036891147,44.3019391568131,44.2767320415332,-0.0252071152799152,-12.2901245884827,-0.138179535417045
1.61,-0.181154725780484,0.0812401933000266,-0.0509879234833629,44.3019391568131,44.2767320415332,-0.0252071152799152,-12.2901245884827,-0.15002207463454
1.615,-0.180749400012399,0.0809754358138871,-0.0548882338557585,44.1317534443421,44.1064984127868,-0.0252550315552385,-12.29808041047,-0.161704736019299
1.62,-0.180345462606142,0.080691310961469,-0.0587346551045725,44.1317534443421,44.1064984127868,-0.0252550315552385,-12.29808041047,-0.173226523858487
1.625,-0.179943009497921,0.0803880892628414,-0.0625268725840483,43.9782752217976,43.9529666498731,-0.0253085719245286,-12.3091953214643,-0.184586474884503
1.63,-0.179542135268804,0.0800660422356286,-0.0662645663501562,43.9782752217976,43.9529666498731,-0.0253085719245286,-12.3091953214643,-0.195783666772321
1.635,-0.179142933134124,0.0797254435993398,-0.069947448882282,43.8413397917516,43.8159721908246,-0.0253676009269809,-12.3233994831559,-0.206817233398064
1.64,-0.178745494939116,0.0793665677468057,-0.073575251300334,43.8413397917516,43.8159721908246,-0.0253676009269809,-12.3233994831559,-0.217686351073631
1.645,-0.17834991114958,0.0789896910863365,-0.0771477137479686,43.7207706311894,43.69533865325,-0.0254319779393862,-12.3406213361538,-0.228390236917389
1.65,-0.177956270848027,0.0785950906093261,-0.0806645941246894,43.7207706311894,43.69533865325,-0.0254319779393862,-12.3406213361538,-0.238928150324821
1.655,-0.177564661725178,0.0781830451450896,-0.0841256595529318,43.6163798748639,43.5908783161022,-0.025501558761698,-12.3607880959486,-0.24929939199006
1.66,-0.177175170076622,0.0777538340137967,-0.0875306951440257,43.6163798748639,43.5908783161022,-0.025501558761698,-12.3607880959486,-0.259503305199016
1.665,-0.176787880795157,0.0773077381936493,-0.0908794956840361,43.5279686646256,43.5023924689114,-0.0255761957142282,-12.3838257905425,-0.269539274488369
1.67,-0.176402877367981,0.0768450390569564,-0.0941719178315397,43.4896903423306,43.4640749784895,-0.0256153638410786,-12.3963976852212,-0.279406703867214
1.675,-0.176020241871396,0.0763660190153339,-0.0974077045757609,43.4553275966817,43.429671857254,-0.0256557394276393,-12.4096594965068,-0.28910507920174
1.68,-0.175640054964987,0.0758709620111988,-0.100586671179925,43.4248525407058,43.3991552381259,-0.0256973025799434,-12.4236011088489,-0.298633940180919
1.685,-0.175262395887066,0.0753601523035347,-0.103708759758023,43.398236757372,43.3724967236334,-0.0257400337386183,-12.438212902361,-0.307992818280206
1.69,-0.174887342454302,0.0748338744136185,-0.106773824565952,43.3754513098906,43.3496673963921,-0.0257839134985725,-12.4534854001534,-0.31718129233757
1.695,-0.174514971056241,0.0742924140578752,-0.109781730769917,43.3564665607885,43.3306376390163,-0.0258289217721651,-12.4694088214774,-0.326198986235524
1.7,-0.17414535665381,0.0737360571059194,-0.11273236425083,43.3412523714789,43.3153773325681,-0.0258750389107878,-12.4859735210907,-0.335045567440867
1.705,-0.173778572774796,0.0731650904153669,-0.11562562429316,43.3297779404794,43.3038556959393,-0.0259222445401784,-12.503169591209,-0.343720743528869
1.71,-0.173414691513071,0.0725798008629878,-0.118461429353837,43.3220119891809,43.2960414706423,-0.025970518538671,-12.5209872702617,-0.352224261450641
1.715,-0.173053783525011,0.0719804761218285,-0.121239708508834,43.3179226114525,43.2919027711873,-0.0260198402651712,-12.5394165691142,-0.360555905554917
1.72,-0.172695918029317,0.0713674037778994,-0.123960239507675,43.3174774431848,43.2914072582414,-0.0260701849433601,-12.5584482342992,-0.368715498098861
1.725,-0.172341162798465,0.0707408737267517,-0.126623282446254,43.3174774431848,43.2914072582414,-0.0260701849433601,-12.5584482342992,-0.376702891831623
1.73,-0.171989584172625,0.0701011709534369,-0.129228899438299,43.327387064681,43.3012131879389,-0.0261738767421318,-12.5982739176724,-0.384517988411081
1.735,-0.171641247052096,0.0694485847323687,-0.131776713045163,43.327387064681,43.3012131879389,-0.0261738767421318,-12.5982739176724,-0.392160729583897
1.74,-0.171296214892818,0.0687834038229852,-0.134266767283835,43.3514722886089,43.3251908575218,-0.0262814310871239,-12.6403882449584,-0.39963108082038
1.745,-0.170954549706333,0.0681059170595304,-0.136699108586008,43.3514722886089,43.3251908575218,-0.0262814310871239,-12.6403882449584,-0.40692904522481
1.75,-0.170616312062122,0.0674164127371252,-0.139073782185371,43.3894552180041,43.3630625420043,-0.0263926759997685,-12.6847089364693,-0.414054664022969
1.755,-0.17028156108759,0.0667151792376767,-0.141390826740703,43.3894552180041,43.3630625420043,-0.0263926759997685,-12.6847089364693,-0.42100801460686
1.76,-0.169950354470087,0.0660025044697181,-0.143650285005335,43.4410510212448,43.414543580113,-0.0265074411317956,-12.7311547732704,-0.427789210376899
1.765,-0.169622748456983,0.0652786763876233,-0.145852203873958,43.4410510212448,43.414543580113,-0.0265074411317956,-12.7311547732704,-0.434398399216525
1.77,-0.16929879785783,0.0645439824309785,-0.147996643491646,43.5059679024481,43.4793423466803,-0.0266255557678684,-12.7796445990828,-0.440835763731892
1.775,-0.168978556045005,0.0637987099527069,-0.150083673960873,43.5059679024481,43.4793423466803,-0.0266255557678684,-12.7796445990828,-0.447101544076472
1.78,-0.168662074956381,0.0630431456913698,-0.152113380631968,43.5839073015509,43.5571604534568,-0.0267468480940085,-12.8300969341442,-0.453195970751201
1.785,-0.168349405096695,0.0622775761463872,-0.154085859389639,43.5839073015509,43.5571604534568,-0.0267468480940085,-12.8300969341442,-0.459119294115155
1.79,-0.168040595540771,0.0615022870974735,-0.156001218413398,43.6745642739328,43.647693128416,-0.026871145516781,-12.8824300826986,-0.464871848884827
1.795,-0.167735693935525,0.0607175639622532,-0.157859575396964,43.7245649024629,43.6976305354238,-0.0269343670391367,-12.9092764018715,-0.470453995264673
1.8,-0.167434746503668,0.0599236913435038,-0.159661062357031,43.777627885017,43.7506296100537,-0.0269982749632624,-12.9365622818448,-0.475866120574483
1.805,-0.167137798046386,0.0591209533386829,-0.161405818338068,43.8337134651655,43.8066506176042,-0.0270628475612624,-12.9642774692078,-0.481108641576787
1.81,-0.166844891947471,0.0583096331601231,-0.163093994683431,43.8927815884355,43.8656535251821,-0.0271280632534306,-12.9924117867987,-0.486181973033141
1.815,-0.166556070176579,0.0574900133918486,-0.16472575123122,43.9547918540755,43.9275979537502,-0.0271939003253196,-13.0209549937034,-0.491086599780495
1.82,-0.166271373293798,0.0566623756478109,-0.1663012601164,44.0197035821862,43.9924432449779,-0.0272603372082931,-13.0498969201267,-0.49582306313916
1.825,-0.1659908404535,0.0558270007906846,-0.167820701919737,44.0874757729812,44.0601484207501,-0.0273273522311687,-13.0792273459273,-0.500391888808413
1.83,-0.16571450940936,0.0549841686286136,-0.169284269169355,44.1580671666716,44.1306722428013,-0.0273949238702434,-13.1089361178759,-0.504793636987144
1.835,-0.165442416518785,0.054134158098991,-0.170692162985977,44.2314362096396,44.2039731791004,-0.0274630305392102,-13.1390130446367,-0.509028901645281
1.84,-0.165174596748377,0.0532772469987538,-0.172044596432868,44.3075411080308,44.280009457212,-0.0275316508187823,-13.1694479989524,-0.513098309143562
1.845,-0.164911083678943,0.0524137121346623,-0.173341791942756,44.3863398005501,44.3587390372504,-0.0276007632997371,-13.2002308273546,-0.517002516216314
1.85,-0.164651909511437,0.0515438290793262,-0.174583985754683,44.3863398005501,44.3587390372504,-0.0276007632997371,-13.2002308273546,-0.520742208886465
1.855,-0.164397105072615,0.0506678722771155,-0.175771429201499,44.5518492111677,44.5241088305722,-0.0277403805955677,-13.2627997248275,-0.524318100927995
1.86,-0.164146699821693,0.0497861147873112,-0.176904146935181,44.5518492111677,44.5241088305722,-0.0277403805955677,-13.2627997248275,-0.527730933936522
1.865,-0.163900721848469,0.0488988308077637,-0.177982672236809,44.7276231292666,44.6997414272665,-0.0278817020000959,-13.3266389737574,-0.530981476663147
1.87,-0.163659197893813,0.0480062880649431,-0.179007447384618,44.7276231292666,44.6997414272665,-0.0278817020000959,-13.3266389737574,-0.534070525119501
1.875,-0.163422153352844,0.0471087563339175,-0.179978423176413,44.9133175895551,44.8852930209007,-0.028024568654329,-13.3916679478984,-0.536998901958227
1.88,-0.163189612276992,0.046206503833179,-0.18089591121199,44.9133175895551,44.8852930209007,-0.028024568654329,-13.3916679478984,-0.539767456430843
1.885,-0.162961597381727,0.0452997972217976,-0.181760233238927,45.1085853977119,45.0804165876389,-0.0281688100729549,-13.4578078684819,-0.542377063852212
1.89,-0.162738130054772,0.0443889015007897,-0.182571711877606,45.1085853977119,45.0804165876389,-0.0281688100729549,-13.4578078684819,-0.544828625388944
1.895,-0.162519230364026,0.0434740801030216,-0.183330667922662,45.3130764776618,45.2847622195747,-0.0283142580871561,-13.524978808245,-0.54712306718593
1.9,-0.162304917065707,0.0425555948215631,-0.184037424088025,45.3130764776618,45.2847622195747,-0.0283142580871561,-13.524978808245,-0.549261340184576
1.905,-0.162095207612313,0.0416337058621413,-0.184692306647741,45.5264387247897,45.4979779772884,-0.0284607475012892,-13.5931020427358,-0.551244419093771
1.91,-0.161890118160907,0.0407086717550857,-0.185295649397753,45.5264387247897,45.4979779772884,-0.0284607475012892,-13.5931020427358,-0.553073301214188
1.915,-0.161689663581398,0.0397807493681638,-0.185847793769807,45.7483181428663,45.7197100277657,-0.0286081151005579,-13.6620995379858,-0.554749039741203
1.92,-0.161493857465195,0.0388501938173876,-0.186349090425702,45.8623407178827,45.8336586401695,-0.028682077713161,-13.69690190875,-0.556272672072429
1.925,-0.16130271213394,0.0379172584639068,-0.186799897987476,45.9783591257988,45.9496029262885,-0.0287561995102939,-13.7318938546917,-0.557645233705932
1.93,-0.161116238648566,0.0369821948375129,-0.187200583228049,46.0963287231,46.0674982624506,-0.0288304606494289,-13.7670658099108,-0.558867829321323
